bldg_id,geometry,centroid,closest
814698,"MULTIPOLYGON (((-87.62667236049521 41.87960429720651, -87.626810068477 41.87960377238188, -87.62680971288709 41.87980272780607, -87.62676932285409 41.87980247930897, -87.6266720044781 41.87980325262697, -87.62667236049521 41.87960429720651)))",POINT (-87.62674102715911 41.87970341201965),POINT (-87.626526 41.879761)
868394,"MULTIPOLYGON (((-87.62854934548608 41.87915205470425, -87.62855851183231 41.87935381283744, -87.62855153541821 41.87935377002284, -87.62827241853809 41.87935754520708, -87.62827099400543 41.87915309034054, -87.62854640805782 41.87915203667693, -87.62854934548608 41.87915205470425)))",POINT (-87.62841251194858 41.87925455602036),POINT (-87.628784 41.878899)
814561,"MULTIPOLYGON (((-87.62526019337794 41.88245509918963, -87.62464330217098 41.88245129389555, -87.62464254121934 41.88218784201126, -87.62526305640435 41.88219578601291, -87.62526019337794 41.88245509918963)))",POINT (-87.62495146425269 41.88232236942485),POINT (-87.62539699999998 41.882305)
814497,"MULTIPOLYGON (((-87.63357255773833 41.88360649178022, -87.63340365867944 41.8836040903572, -87.63339948925454 41.88331317533763, -87.6335738955886 41.88331561032409, -87.63357283264597 41.88341302442508, -87.63357255773833 41.88360649178022)))",POINT (-87.6334872449233 41.88345908934998),POINT (-87.633392 41.883114)
868607,"MULTIPOLYGON (((-87.62557934947317 41.88501360146102, -87.62556870042533 41.88461424884722, -87.62570276522912 41.88461205636954, -87.62572159232137 41.88506908841148, -87.62559670989542 41.88507106307633, -87.62559550982343 41.88501342663359, -87.62557934947317 41.88501360146102)))",POINT (-87.62564437712831 41.88484055480107),POINT (-87.625427 41.884861)
363001,"MULTIPOLYGON (((-87.62958002906367 41.87581039761793, -87.62958388069117 41.87596135469065, -87.62960040290704 41.87596145593783, -87.6296002072295 41.87597929233038, -87.6293872090023 41.87598210327426, -87.62938743485242 41.87596152282226, -87.62944067310173 41.87596184914571, -87.62943864255318 41.87581227535308, -87.62958002906367 41.87581039761793)))",POINT (-87.62950782634306 41.87590013097088),POINT (-87.62988299999998 41.875492)
814637,"MULTIPOLYGON (((-87.62835442213144 41.88041595429181, -87.62835580165928 41.88062452520091, -87.62800692881228 41.88062649936911, -87.62800679301431 41.88063884762659, -87.62791681710954 41.88063966709372, -87.62791555973382 41.88042011996179, -87.62835442213144 41.88041595429181)))",POINT (-87.62813380201735 41.88052326267869),POINT (-87.627686 41.880604)
358194,"MULTIPOLYGON (((-87.62793827497732 41.88019111522478, -87.62793841078637 41.88017876696652, -87.62789251274138 41.88017848503139, -87.62786878158064 41.88016599015977, -87.62786902304245 41.88014403770087, -87.62788936908039 41.88013044147171, -87.62793893893183 41.88013074596192, -87.62793726900014 41.88011564236908, -87.62830079626379 41.88011650261946, -87.62830181775094 41.88019060344645, -87.62793827497732 41.88019111522478)))",POINT (-87.6280977375669 41.88015358312722),POINT (-87.627655 41.879757)
360352,"MULTIPOLYGON (((-87.63807329064988 41.87815494724059, -87.63812284421161 41.87815661935592, -87.63812247243683 41.87819092016005, -87.63807106810768 41.87819060896189, -87.63807329064988 41.87815494724059)))",POINT (-87.63809724709577 41.87817337452103),POINT (-87.63790899999999 41.877995)
814930,"MULTIPOLYGON (((-87.63079678081463 41.87350582059236, -87.63079315177905 41.8733342830077, -87.63114755224441 41.87332684561666, -87.63115116721004 41.87349975522883, -87.63079678081463 41.87350582059236)))",POINT (-87.63097239810968 41.87341666989433),POINT (-87.631012 41.873795)
832378,"MULTIPOLYGON (((-87.62501656872361 41.87176202204375, -87.6244584159972 41.87176818303582, -87.62445623030651 41.87163370146371, -87.62450397303897 41.8716326240258, -87.62450451875554 41.87158323095536, -87.62441455554703 41.87158404777723, -87.62440991449701 41.87133950675113, -87.62500706750387 41.87132562822425, -87.62501656872361 41.87176202204375)))",POINT (-87.62472434979676 41.87154460983151),POINT (-87.624146 41.871284)
365369,"MULTIPOLYGON (((-87.63049892626958 41.8735465339263, -87.63050663185001 41.87368104914006, -87.63013934914268 41.87369114991658, -87.63013536091636 41.87355254107252, -87.63049892626958 41.8735465339263)))",POINT (-87.63031917850344 41.87361795932284),POINT (-87.62988299999998 41.873798)
371394,"MULTIPOLYGON (((-87.62797594936988 41.86708071201651, -87.62797718163129 41.86713560456376, -87.62790189397161 41.86713788638592, -87.62790066177459 41.86708299383838, -87.62797594936988 41.86708071201651)))",POINT (-87.62793892168712 41.86710929920505),POINT (-87.627533 41.867016)
814868,"MULTIPOLYGON (((-87.63086306187728 41.87617088840601, -87.63086081765904 41.87604052304631, -87.63116194969047 41.87603687615467, -87.63116417950199 41.87616861354386, -87.63086306187728 41.87617088840601)))",POINT (-87.63101276480398 41.87610422133355),POINT (-87.63104200000002 41.876339)
814363,"MULTIPOLYGON (((-87.6362293115928 41.88514021529618, -87.63664239690461 41.8851454663657, -87.6366337161693 41.88560644616934, -87.63622788271827 41.88560947180851, -87.6362293115928 41.88514021529618)))",POINT (-87.63643272867348 41.88537470330107),POINT (-87.636841 41.885643)
814410,"MULTIPOLYGON (((-87.6331494411255 41.8850254296796, -87.63282441309599 41.88502756383052, -87.63263894080059 41.88502917654088, -87.63263693277747 41.88487685892307, -87.63273058673461 41.88487605820599, -87.63272836863618 41.88474294899034, -87.63263286382725 41.88474511053313, -87.63262909472759 41.8845859215598, -87.63282926912724 41.88458302642574, -87.63313409835467 41.88458076910131, -87.6331494411255 41.8850254296796)))",POINT (-87.63290040888644 41.88480511489025),POINT (-87.63342299999999 41.884811)
352475,"MULTIPOLYGON (((-87.62475856948716 41.88647643392537, -87.62475462280051 41.88633508123259, -87.62522847216844 41.88632565497203, -87.6252324047485 41.88646837968317, -87.62475856948716 41.88647643392537)))",POINT (-87.62499389841977 41.88640137912039),POINT (-87.62545799999999 41.886547)
352944,"MULTIPOLYGON (((-87.6311320031612 41.88598320030535, -87.63083261541171 41.88599097407203, -87.63083169713701 41.88597422858927, -87.63083141709936 41.88596626857954, -87.63083107994376 41.8859635222768, -87.63083109497482 41.88596215024864, -87.63113233370282 41.88595301568383, -87.6311320031612 41.88598320030535)))",POINT (-87.63098312008668 41.8859722888154),POINT (-87.631134 41.885677)
352778,"MULTIPOLYGON (((-87.62648584770733 41.8858655083913, -87.62722211749001 41.88587003793226, -87.62721793247141 41.88625008943193, -87.62648165832584 41.88624555983093, -87.62648584770733 41.8858655083913)))",POINT (-87.62685188900194 41.88605779908433),POINT (-87.626587 41.8857)
357008,"MULTIPOLYGON (((-87.63514364304675 41.88130540246325, -87.63516186466457 41.88182417509277, -87.63497822267399 41.88182717484535, -87.63496000254155 41.88130840219822, -87.63514364304675 41.88130540246325)))",POINT (-87.6350609332442 41.88156628899952),POINT (-87.63452099999998 41.881413)
354839,"MULTIPOLYGON (((-87.63454609238748 41.88390879792147, -87.63453433281744 41.88390954963656, -87.63452404506231 41.88391003588256, -87.63450568475021 41.88390992415545, -87.63442599095106 41.88380927435158, -87.63446821960207 41.88380953134834, -87.63454609238748 41.88390879792147)))",POINT (-87.63448646294539 41.88385940024428),POINT (-87.634552 41.883957)
355670,"MULTIPOLYGON (((-87.63949915092547 41.88212351415842, -87.63950221430409 41.88217978963975, -87.63952825148822 41.8829977311778, -87.63949702452439 41.88299891463475, -87.63949985042733 41.88307714261018, -87.63938598815885 41.88307919886063, -87.63938438969437 41.88305723526422, -87.63878753832867 41.88306734825565, -87.63878620753749 41.88302068809096, -87.63877150461853 41.88302197128735, -87.63876754200525 41.88287924672827, -87.63877855802544 41.88287931335474, -87.63877713808634 41.88284088537592, -87.63895343887586 41.88283783516344, -87.63893419719383 41.88224084610052, -87.6387340153782 41.8822451239663, -87.63872821689189 41.88210238828274, -87.63875760744922 41.882101193927, -87.63875496079247 41.88200650155007, -87.63949505312837 41.88199313787526, -87.63949915092547 41.88212351415842)))",POINT (-87.63918111091105 41.88252894220409),POINT (-87.639099 41.882236)
825026,"MULTIPOLYGON (((-87.62741797948144 41.87551639187935, -87.62690742794412 41.87553163889363, -87.62689452018861 41.87446981104526, -87.62740496060533 41.87446389382409, -87.62741083503109 41.87446392993377, -87.62741797948144 41.87551639187935)))",POINT (-87.62715730152927 41.87499445149658),POINT (-87.62762499999999 41.874664)
814296,"MULTIPOLYGON (((-87.62588847862733 41.88625288408042, -87.62571769152588 41.88625457607122, -87.62570897228603 41.88587993360482, -87.62587975838954 41.88587824161922, -87.62588847862733 41.88625288408042)))",POINT (-87.6257987252116 41.88606640902633),POINT (-87.625427 41.885708)
369530,"MULTIPOLYGON (((-87.63037887459798 41.86975873834675, -87.63038223017256 41.86978757348839, -87.63031428196545 41.8697899018105, -87.63031092642134 41.86976106666713, -87.63037887459798 41.86975873834675)))",POINT (-87.63034657828933 41.86977432007929),POINT (-87.62982199999998 41.86956)
814766,"MULTIPOLYGON (((-87.62525580787776 41.87836203447925, -87.6259112130889 41.87836607367993, -87.625908474127 41.87861441083871, -87.62525306637882 41.87861037160304, -87.62525580787776 41.87836203447925)))",POINT (-87.62558214037149 41.87848822273038),POINT (-87.625366 41.878067)
814991,"MULTIPOLYGON (((-87.62728118728037 41.86966289684326, -87.62723711728619 41.86966399801972, -87.6270186180208 41.86966814290663, -87.62701940342724 41.86959679729705, -87.62692762249671 41.86959623278916, -87.62692622495007 41.86955643260102, -87.62728242534403 41.86955039029819, -87.62728118728037 41.86966289684326)))",POINT (-87.62713038052723 41.86960537419318),POINT (-87.62756299999999 41.869568)
868626,"MULTIPOLYGON (((-87.62692869581575 41.88220247639122, -87.62693186564745 41.88258147566299, -87.62637549109429 41.88258436366633, -87.626363274727 41.88219350845308, -87.6269252233438 41.88218434303545, -87.62692869581575 41.88220247639122)))",POINT (-87.62665048498253 41.882385399882),POINT (-87.62655600000002 41.882305)
353980,"MULTIPOLYGON (((-87.63522556894395 41.88457429267086, -87.63523204574291 41.88482268586407, -87.63501718218555 41.8848254958635, -87.63501694313102 41.88484744833808, -87.63494164980126 41.88484836258272, -87.63493541320659 41.88457801690762, -87.63522556894395 41.88457429267086)))",POINT (-87.63508119643799 41.88470348931821),POINT (-87.634552 41.884804)
370409,"MULTIPOLYGON (((-87.62777540201945 41.86879189120763, -87.62777756447871 41.86892911689822, -87.62767108460031 41.86892983480482, -87.62766892236883 41.868792609114, -87.62777540201945 41.86879189120763)))",POINT (-87.62772324336729 41.86886086303062),POINT (-87.62756299999999 41.868717)
358942,"MULTIPOLYGON (((-87.62699328856732 41.87913837812653, -87.62698594500068 41.87913833295861, -87.62698528766643 41.87903130342973, -87.62697908484664 41.87876095731131, -87.62751347720116 41.87875052177066, -87.62751784638496 41.87902085659449, -87.62752028010657 41.87913338552615, -87.62750741376597 41.87913467856978, -87.62699328856732 41.87913837812653)))",POINT (-87.62725067360979 41.87894605103752),POINT (-87.627655 41.878899)
360441,"MULTIPOLYGON (((-87.62966826498914 41.87697175379436, -87.629689541308 41.87754268696603, -87.62966751114341 41.87754255198224, -87.62968916385891 41.87807918435612, -87.62943757543508 41.87808450317144, -87.6293946509402 41.87697693756348, -87.62966826498914 41.87697175379436)))",POINT (-87.62954714076571 41.87751649113822),POINT (-87.629913 41.87719)
881851,"MULTIPOLYGON (((-87.62463289350333 41.88073470636069, -87.62462450074428 41.88049727760355, -87.62481551321434 41.8804915956351, -87.62481757225314 41.88055568103892, -87.62500465666433 41.88055526469182, -87.62501533941119 41.88053962193865, -87.62501382219126 41.88048815267531, -87.62504873688053 41.8804875458201, -87.62504992257317 41.88045343662515, -87.62503329530028 41.88045378215691, -87.62503285662883 41.88032192395984, -87.62504677976517 41.88032146956063, -87.62504617941111 41.88028114371625, -87.62526036553656 41.88027754419594, -87.62526727308797 41.88048340497367, -87.62527565307902 41.8807222057305, -87.62504932568508 41.88072660833792, -87.62463289350333 41.88073470636069)))",POINT (-87.62500243960346 41.88055886088674),POINT (-87.62539699999998 41.880615)
814932,"MULTIPOLYGON (((-87.62857338171089 41.8733549853559, -87.62820986258826 41.87335687032198, -87.62819299889091 41.87295363702614, -87.62855798731492 41.87295148670215, -87.62857338171089 41.8733549853559)))",POINT (-87.62838357151884 41.87315410820631),POINT (-87.62872299999999 41.872955)
370068,"MULTIPOLYGON (((-87.62450190112396 41.86899538967376, -87.62448744065181 41.8686426645648, -87.62434972589786 41.86864593084724, -87.62434241270657 41.86847711444621, -87.62450216928163 41.86847261209421, -87.62450083388354 41.8684273237586, -87.62441327156945 41.8683773868154, -87.62440063209058 41.86802604502382, -87.62467969976028 41.86802227886464, -87.62468705720394 41.86802095213966, -87.62494778426537 41.868015700033, -87.62498672688157 41.86897779918967, -87.62450190112396 41.86899538967376)))",POINT (-87.6246979954626 41.86849318155079),POINT (-87.624146 41.868736)
814667,"MULTIPOLYGON (((-87.62631665355681 41.88055984853643, -87.62631441854965 41.88042948325691, -87.62631254654137 41.88026618929788, -87.62631022079641 41.88014405618114, -87.62630663387915 41.87996977468493, -87.62700062500377 41.87997267312349, -87.62752936872347 41.87997592399806, -87.62753318544212 41.88012962505258, -87.62753542292489 41.88025999033409, -87.62753740373724 41.8804136800976, -87.62753977711805 41.8805316971163, -87.62754178813753 41.88068264281574, -87.62664937215013 41.88069087585652, -87.62665141537084 41.88063874782312, -87.62665190349894 41.880627773857, -87.62665203955771 41.88061542560311, -87.62664906310391 41.88055228970961, -87.62664171937594 41.88055224451845, -87.62631665355681 41.88055984853643)))",POINT (-87.6269460856399 41.88031437753782),POINT (-87.626526 41.880608)
814850,"MULTIPOLYGON (((-87.6338260292806 41.8766966596017, -87.63382174870719 41.87658411949043, -87.63419452512088 41.87657678465494, -87.63419880634819 41.87668932475744, -87.6338260292806 41.8766966596017)))",POINT (-87.63401027736597 41.87663672214256),POINT (-87.63446 41.87632)
357030,"MULTIPOLYGON (((-87.63365765075545 41.88136084813738, -87.63366583242735 41.88178899981276, -87.63310026378558 41.88179378536504, -87.63309207090956 41.88136700570837, -87.63365765075545 41.88136084813738)))",POINT (-87.63337910565929 41.88157765593242),POINT (-87.63336200000001 41.881416)
880170,"MULTIPOLYGON (((-87.63590764690679 41.88457756232236, -87.63612236908303 41.88457369069128, -87.63613089241282 41.88506364200315, -87.63591157138288 41.88506575984779, -87.63590764690679 41.88457756232236)))",POINT (-87.63601819806877 41.88482102210182),POINT (-87.63568100000001 41.8848)
814619,"MULTIPOLYGON (((-87.62521821481377 41.88110192912367, -87.6246631883761 41.88110560720469, -87.62466199714109 41.88092561079884, -87.62525156175897 41.88090866566561, -87.62526411349309 41.88110221213263, -87.62521821481377 41.88110192912367)))",POINT (-87.62496374943997 41.8810106097642),POINT (-87.62539699999998 41.880615)
